257
141
28
26
27
27
24
26
27
25
27
27
26
25
25
26
26
58
26
28
26
26
26
26
30
26
26
26
26
25
26
26
28
30
26
70
29
26
26
34
26
25
24
26
26
26
26
29
26
26
25
31
26
29
71
44
37
32
26
35
154
27
26
68
37
68
36
39
36
212
24
27
27
27
64
27
181
56
27
27
27
26
26
24
187
27
26
68
34
25
63
34
26
26
27
27
173
63
35
27
26
27
26
25
27
24
27
65
69
27
27
29
26
26
27
27
28
26
67
67
184
50
27
26
26
26
27
26
52
27
76
25
27
26
80
27
27
27
89
65
43
53
34
30
28
27
27
26
24
27
86
39
66
27
27
26
30
26
25
26
27
52
66
25
27
27
26
26
25
26
68
26
27
69
27
25
26
28
25
64
37
26
24
95
62
27
26
27
27
63
26
58
27
64
25
84
26
25
27
48
71
32
27
27
61
27
63
34
27
27
26
26
26
25
27
102
34
52
26
26
26
26
27
26
63
36
25
65
27
28
27
26
26
95
27
36
26
84
76
88
57
25
23
27
27
24
26
25
65
69
28
56
27
26
26
27
27
27
64
27
63
26
24
25
27
26
26
26
27
65
28
65
27
26
25
39
30
25
27
125
26
25
118
38
27
27
27
26
63
26
26
70
67
27
28
63
25
55
75
30
36
26
69
66
35
26
25
27
26
27
27
27
25
53
83
27
94
26
26
25
27
26
27
70
27
54
26
27
25
27
26
26
95
61
47
26
88
71
26
55
26
26
24
27
26
64
27
64
27
27
27
24
27
26
27
27
91
95
92
56
28
27
25
26
26
26
27
68
66
35
27
26
26
26
32
26
26
26
94
66
26
138
27
27
26
64
27
62
63
28
52
25
27
28
31
26
28
28
27
66
26
65
26
26
25
24
37
26
42
25
69
26
68
54
27
26
27
71
26
56
27
61
62
25
26
26
27
36
26
27
27
124
70
99
25
65
61
26
44
26
27
26
27
72
70
36
65
27
56
25
28
41
28
86
26
64
37
27
26
25
26
26
26
27
63
37
62
27
27
26
29
26
25
25
26
65
34
108
39
27
120
26
27
26
69
40
54
66
26
27
26
26
71
76
25
25
52
67
68
26
28
29
25
26
26
26
24
27
25
27
24
42
27
27
26
25
27
26
25
25
26
51
27
26
27
26
26
24
26
26
83
27
34
27
26
26
158
58
26
26
26
28
26
26
27
54
28
25
27
58
49
25
26
26
26
27
27
26
27
26
27
27
26
26
27
27
28
28
27
26
27
26
26
25
27
25
27
26
26
132
63
25
27
26
27
25
25
54
27
25
26
28
26
26
26
26
70
30
27
26
46
26
24
26
25
26
26
42
42
40
40
26
47
27
26
25
27
26
25
25
24
26
27
26
26
26
25
26
25
100
26
27
28
26
26
82
52
26
27
26
26
26
27
25
26
26
27
24
57
26
26
23
26
27
26
57
40
26
27
27
27
26
29
25
25
26
27
28
27
24
27
32
59
26
30
27
24
26
25
41
26
27
27
26
27
27
55
28
25
26
32
27
22
55
60
52
25
27
27
26
26
26
26
24
25
26
26
25
26
26
28
31
25
26
26
90
56
26
26
26
26
24
26
26
26
26
25
27
25
27
26
25
26
56
26
58
28
26
27
26
27
26
26
43
87
27
27
25
24
28
28
33
26
26
24
26
31
26
25
27
26
26
25
27
26
27
27
27
26
26
36
27
23
28
72
28
36
26
26
25
28
25
25
27
25
26
26
26
26
26
33
25
26
27
25
28
27
27
26
27
26
27
26
26
25
30
26
26
26
27
29
121
48
39
26
26
25
26
26
26
27
28
26
27
26
25
26
26
26
26
27
27
25
25
53
27
27
26
27
25
25
27
27
26
46
26
25
27
24
25
47
28
31
26
26
26
24
24
26
26
27
26
26
26
25
26
25
26
26
26
27
26
27
25
26
26
27
26
26
25
25
24
26
27
67
27
25
28
26
60
26
24
55
65
26
29
26
25
26
29
28
26
26
26
26
25
27
26
27
26
26
27
26
26
45
24
25
25
27
26
26
26
26
25
26
24
25
27
24
25
27
25
25
57
26
25
26
26
24
26
26
55
26
64
25
27
25
28
27
27
26
27
26
96
27
25
26
27
26
26
26
28
26
26
25
27
27
27
27
27
26
27
26
26
29
25
25
26
27
26
25
26
24
53
26
26
26
28
27
28
26
55
26
24
26
28
27
27
26
27
25
25
27
26
28
25
25
27
36
25
27
26
67
26
38
26
26
26
26
26
26
27
24
27
26
26
25
25
37
27
26
33
23
26
24
25
26
27
27
27
31
28
26
79
41
27
29
28
33
36
27
27
25
24
26
25
26
26
26
56
26
28
26
26
27
26
26
27
33
27
26
26
69
29
28
26
26
26
27
27
26
26
28
27
25
25
26
44
25
40
56
26
26
26
27
58
26
28
28
25
25
26
26
26
57
24
27
27
27
25
26
25
24
46
26
23
27
26
39
26
27
26
27
26
27
27
26
28
25
41
26
39
26
25
27
27
27
26
25
28
28
26
26
27
25
27
26
24
26
26
26
25
27
25
43
25
27
25
28
57
28
27
26
26
26
25
26
26
25
28
26
26
27
27
25
24
27
26
25
27
26
25
25
26
26
25
25
39
85
28
75
26
29
25
26
55
26
26
26
26
25
26
25
25
25
26
27
26
26
24
27
26
26
26
26
28
26
25
25
54
26
26
26
27
28
25
26
27
26
24
25
29
25
27
25
25
26
47
71
26
26
27
28
26
26
25
59
27
26
30
26
26
26
26
26
26
26
27
25
26
26
25
26
119
26
26
27
42
26
26
26
25
26
29
27
26
26
25
27
26
26
27
24
27
27
276
110
81
34
68
27
25
26
27
26
27
29
26
71
25
65
26
25
27
27
26
25
27
24
67
25
70
28
27
26
26
25
25
26
26
69
74
26
44
32
29
66
39
68
27
26
70
67
26
26
27
27
27
26
26
24
26
71
65
27
25
27
27
26
28
26
26
71
34
67
28
26
25
26
25
26
45
41
68
38
69
26
29
26
26
26
25
25
26
69
26
70
